1.0,0.013517147513,0.0,0.0268249308842,0.0182383748696,0.045524117704,0.0408629494134,0.0327458524885,0.0357618368909,0.0479614502728
0.0135171475139,1.0,0.00055517956491,0.0989606510009,0.0305692074326,0.126316191877,0.099080044178,0.0547945638373,0.0556205571051,0.125822583116
0.0,0.000555179564962,1.0,0.0370400953371,0.0222415263704,0.137839152661,0.0989604162412,0.0457038284595,0.0493118555056,0.0923236434669
0.0268249910889,0.0989608730973,0.0370401784624,1.0,0.067850940771,0.226480252039,0.174324415197,0.0643993206645,0.114948654365,0.425887604596
0.0182383748696,0.0305692074307,0.0222415263669,0.0678507884898,1.0,0.151849741829,0.110489571544,0.0658077057965,0.0700981735599,0.212047928047
0.0455241225335,0.126316205269,0.137839167262,0.226479767764,0.151849757938,1.0,0.729015052633,0.135393619104,0.275859367361,0.423012211341
0.0408629496807,0.0990800448195,0.0989604168726,0.174324025091,0.110489572266,0.729014980062,1.0,0.107402516584,0.203552176151,0.226369038649
0.0327458524964,0.0547945638469,0.0457038284632,0.0643991761453,0.0658077058122,0.135393604773,0.107402515907,1.0,0.116450773748,0.124748698984
0.035761837156,0.0556205575137,0.0493118558632,0.114948397232,0.0700981740793,0.27585934014,0.203552176329,0.116450774583,1.0,0.22164552158
0.0479614614509,0.125822612432,0.0923236649693,0.425886748013,0.212047977467,0.423012265053,0.226369089927,0.124748728028,0.221645571594,1.0
